material,r,V,p_int,q_int,recon,dissoc
carbon,1.7108602150537635,2.9536783104218129159592948185743303681928550603988207010956681789683042878592562E-20,0,0,0E-79,0
carbon,1.7123655913978495,2.9994650544341030869219713041012877287843401388711478739995443082270298843031361E-20,0,0,0E-79,0
carbon,1.7138709677419355,3.0454994947672384203616626652327070481826465975863373874376194421599670479970647E-20,0,0,0E-79,0
carbon,1.7153763440860215,3.0917794912899101871310485417430329210704135052465960626267393988977434662287768E-20,0,0,0E-79,0
carbon,1.7168817204301074,3.1383029158238302862053801041934330342686974988608535945280694501733964783646140E-20,0,0,0E-79,0
carbon,1.7183870967741937,3.1850676520846787702480894698750150104428977179869173300426142812377570530251106E-20,0,0,0E-79,0
carbon,1.7198924731182796,3.2320715956232644828605879584999936135667476493857310635163565987454600778876514E-20,0,0,0E-79,0
carbon,1.7213978494623656,3.2793126537670758857975802488209325748141430025292201904626354167118471671193551E-20,0,0,0E-79,0
carbon,1.7229032258064518,3.3267887455620103567217024887334051620540334231576480121995687128375923248927845E-20,0,0,0E-79,0
carbon,1.7244086021505378,3.3744978017143790058997843707949131365039697278680015443544697218269604179760156E-20,0,0,0E-79,0
carbon,1.7259139784946238,3.4224377645332674612910187165441347139816771735504900420162214873237204106800054E-20,0,0,0E-79,0
carbon,1.7274193548387098,3.4706065878730884047186328885621863146221112241155917451521010279407683589249083E-20,0,0,0E-79,0
carbon,1.7289247311827958,3.5190022370764318199175346580419153138492897000966148124375624856699629850564967E-20,0,0,0E-79,0
carbon,1.7304301075268818,3.5676226889171814976617078809926189769101312072287064907463239035947077397772416E-20,0,0,0E-79,0
carbon,1.7319354838709677,3.6164659315439108721310379927473631486488203573640812739820448833215250186214511E-20,0,0,0E-79,0
carbon,1.7334408602150537,3.6655299644235283890556796321720517206907664509655201085004197078913844584396596E-20,0,0,0E-79,0
carbon,1.7349462365591397,3.7148127982852025826927203728330455032406117322305830659461370677094568609850959E-20,0,0,0E-79,0
carbon,1.736451612903226,3.7643124550645427182164516340717349821627218158879434761003494046525740789891467E-20,0,0,0E-79,0
carbon,1.737956989247312,3.8140269678480185201762290148598386464815877203109413868964431180117417248812364E-20,0,0,0E-79,0
carbon,1.7394623655913979,3.8639543808177093294590118231783609123078684065830437347665051920838861295563606E-20,0,0,0E-79,0
carbon,1.740967741935484,3.9140927491962642801911553122121775180824567773802749838082496098945385660497248E-20,0,0,0E-79,0
carbon,1.74247311827957,3.9644401391920972250922434392107898852898948180679855115176683449026521924074056E-20,0,0,0E-79,0
carbon,1.743978494623656,4.0149946279449055233662704644301738307425414612859364648925941080128455848315309E-20,0,0,0E-79,0
carbon,1.745483870967742,4.0657543034713887700150414647855225489614759519503492973817503395586522291783827E-20,0,0,0E-79,0
carbon,1.746989247311828,4.1167172646112778518966345601019594899007309154959041508687684676437220972563252E-20,0,0,0E-79,0
carbon,1.748494623655914,4.1678816209735451957889683107847316408459373174797727577526766411883072623496765E-20,0,0,0E-79,0
carbon,1.75,4.2192454928829479596166614089457982048230968284441096325353909529009414917760906E-20,0,0,0E-79,0
carbon,1.751505376344086,4.2708070113267619344920457901467450920227244904185866289847399714383295152337157E-20,0,0,0E-79,0
carbon,1.753010752688172,4.3225643179018129492409756061608363999781366784259622652858748522510456896062323E-20,0,0,0E-79,0
carbon,1.754516129032258,4.3745155647617048496667892342592935340156346661016937106597953382942845726508724E-20,0,0,0E-79,0
carbon,1.7560215053763442,4.4266589145643685855562747705780759598186476132783053712613652026293719511132782E-20,0,0,0E-79,0
carbon,1.7575268817204301,4.4789925404197637582937607865583799472664601084482123596194387193301008128544641E-20,0,0,0E-79,0
carbon,1.7590322580645161,4.5315146258379475915523847059952946035090684263580713779264103418266829086871095E-20,0,0,0E-79,0
carbon,1.7605376344086023,4.5842233646772743002216541890872374759968247570486877825818206215425625488036583E-20,0,0,0E-79,0
carbon,1.7620430107526883,4.6371169610928793992008810366935029927795975330207990688015734789965288024918235E-20,0,0,0E-79,0
carbon,1.7635483870967743,4.6901936294854594053644825630565300834980815028308969649523768355092384124212998E-20,0,0,0E-79,0
carbon,1.7650537634408603,4.7434515944502220617759952161652694414934266664334827005936672924928443552355624E-20,0,0,0E-79,0
carbon,1.7665591397849463,4.7968890907260929849846802050675879585385181199251808919856599300080126323716153E-20,0,0,0E-79,0
carbon,1.7680645161290323,4.8505043631451950105126457068716341329756629600932808485200535232922718996691137E-20,0,0,0E-79,0
carbon,1.7695698924731182,4.9042956665825263443932141879469652250373503391840346156239629310823349137392132E-20,0,0,0E-79,0
carbon,1.7710752688172045,4.9582612659059296399050596498890736655580929994734961990493227860054204378975692E-20,0,0,0E-79,0
carbon,1.7725806451612904,5.0123994359261895756577636487129005599663200167377024246108787400711636637334262E-20,0,0,0E-79,0
carbon,1.7740860215053764,5.0667084613475240565052737630347119285866708967460269062193092942583427757673336E-20,0,0,0E-79,0
carbon,1.7755913978494624,5.1211866367181712232963264165294934089185919327465205247045736606130076574297808E-20,0,0,0E-79,0
carbon,1.7770967741935484,5.1758322663812630552717619647133455578676975328620515339797537379382012319486202E-20,0,0,0E-79,0
carbon,1.7786021505376344,5.2306436644259587167044835351996787268718707265819538897659376530415074522436104E-20,0,0,0E-79,0
carbon,1.7801075268817204,5.2856191546387606840563721841438658102704328020389878764640499701637661488337579E-20,0,0,0E-79,0
carbon,1.7816129032258066,5.3407570704550845674636845472494867423191881685608424735658287734875197437264817E-20,0,0,0E-79,0
carbon,1.7831182795698926,5.3960557549110400634256222017469216378794839063177261236916023198368415420432650E-20,0,0,0E-79,0
carbon,1.7846236559139785,5.4515135605954781284858175443385219046258227946169760402611379678212636132404185E-20,0,0,0E-79,0
carbon,1.7861290322580645,5.5071288496022440467566129714862593148686215697156836300850596524416011823675805E-20,0,0,0E-79,0
carbon,1.7876344086021505,5.5628999934826130499708914973010494693252570203955179553126220849078924551740302E-20,0,0,0E-79,0
carbon,1.7891397849462365,5.6188253731980392627840355594977955978564672407291921220386751637469197913600412E-20,0,0,0E-79,0
carbon,1.7906451612903227,5.6749033790730498437976298936238614256502367108403490721462312680980907526977167E-20,0,0,0E-79,0
carbon,1.7921505376344087,5.7311324107483751363519686371141414502573001963507741057849335291857243137571563E-20,0,0,0E-79,0
carbon,1.7936559139784947,5.7875108771343801267572146714902891110768390607993692927230747758210819369821571E-20,0,0,0E-79,0
carbon,1.7951612903225806,5.8440371963645783948059502661114350970434639923627424477537452977103776631086252E-20,0,0,0E-79,0
carbon,1.7966666666666666,5.9007097957495034553424924250639601456276820736418655215890370520000930698936369E-20,0,0,0E-79,0
carbon,1.7981720430107526,5.9575271117306888544472769331616021542478857634672757134291892572766764754266554E-20,0,0,0E-79,0
carbon,1.7996774193548388,6.0144875898349461475596445746761189952657300557684075122813967569897851407910299E-20,0,0,0E-79,0
carbon,1.8011827956989248,6.0715896846287926167066148401688770888178309535229130047767266071010933992183869E-20,0,0,0E-79,0
carbon,1.8026881720430108,6.1288318596731572152412623331136285163816064638117160184080453144373197945642174E-20,0,0,0E-79,0
carbon,1.8041935483870968,6.1862125874782712888331785892875742080794537921096351125475851547515139782285660E-20,0,0,0E-79,0
carbon,1.8056989247311828,6.2437303494587382745296887899529468985709991939809789500835247829710310524193061E-20,0,0,0E-79,0
carbon,1.8072043010752687,6.3013836358889100295098208120153471802940720369345866967081652870564918512465989E-20,0,0,0E-79,0
carbon,1.808709677419355,6.3591709458583648184529000215808638787114633966144623959271254230862581166236307E-20,0,0,0E-79,0
carbon,1.810215053763441,6.4170907872276480207689329841783904101238576827951793009899688894020471218610307E-20,0,0,0E-79,0
carbon,1.811720430107527,6.4751416765842646725623009290384770082989558018899578162633315797819378768556051E-20,0,0,0E-79,0
carbon,1.813225806451613,6.5333221391987998346738691171954605723961855717235011956113759121100317821199516E-20,0,0,0E-79,0
carbon,1.814731182795699,6.5916307089813037705858845391800307238251933520066043756838390472958655984653537E-20,0,0,0E-79,0
carbon,1.8162365591397849,6.6500659284378447580368205276727872431862585689544725952237622556002825812394329E-20,0,0,0E-79,0
carbon,1.8177419354838709,6.7086263486273021672051403441409562801384934748685615246230146237896970046910693E-20,0,0,0E-79,0
carbon,1.819247311827957,6.7673105291183682792945458591379919854281187542351633773502165698298955071252768E-20,0,0,0E-79,0
carbon,1.820752688172043,6.8261170379466745777631150182326060409122685468414723670457679571076648165228207E-20,0,0,0E-79,0
carbon,1.822258064516129,6.8850444515722585607384575227444534192521929693320552673365276835541784978137907E-20,0,0,0E-79,0
carbon,1.823763440860215,6.9440913548370898561270236813183489918956992297204291850527917583912469027044130E-20,0,0,0E-79,0
carbon,1.825268817204301,7.0032563409229239673163771434521367780184533581045023597223257199321923521428948E-20,0,0,0E-79,0
carbon,1.826774193548387,7.0625380113092400526431771554361874464056864721973054645105970588439052029066155E-20,0,0,0E-79,0
carbon,1.8282795698924732,7.1219349757314774336526246584007910170469014410749176842555237782253365994055576E-20,0,0,0E-79,0
carbon,1.8297849462365592,7.1814458521393895172690406197260855789096500627129147343277974126928245363696879E-20,0,0,0E-79,0
carbon,1.8312903225806452,7.2410692666556591013973523251827013090275226313374979963105345946779231377514331E-20,0,0,0E-79,0
carbon,1.8327956989247312,7.3008038535346774294137769081352392699635270564482787014762504488520125524266224E-20,0,0,0E-79,0
carbon,1.8343010752688171,7.3606482551215304877599689210879421556396831880097070331514469615286773868102013E-20,0,0,0E-79,0
carbon,1.8358064516129031,7.4206011218111546975254005249043697211753648880169981280875938874600466828012170E-20,0,0,0E-79,0
carbon,1.8373118279569893,7.4806611120077393794009690013107365494392728209826832410340405261467186296721500E-20,0,0,0E-79,0
carbon,1.8388172043010753,7.5408268920842346448737864806332889502237407018031906647097368743669153292923030E-20,0,0,0E-79,0
carbon,1.8403225806451613,7.6010971363421541576262653980904159403939272917293949137117147025968884858812234E-20,0,0,0E-79,0
carbon,1.8418279569892473,7.6614705269715232735172242381860698985056603027658224315567143933713033967674977E-20,0,0,0E-79,0
carbon,1.8433333333333333,7.7219457540109872638347099525092336101423175634971375195819899766009454750772049E-20,0,0,0E-79,0
carbon,1.8448387096774193,7.7825215153081288020890365456554489437075197159622685405314239117851506347055229E-20,0,0,0E-79,0
carbon,1.8463440860215055,7.8431965164800327164368363974377244546505751220600828334009250225496223705006855E-20,0,0,0E-79,0
carbon,1.8478494623655914,7.9039694708739063807732253848176873235357587357356954240305734733440538178320495E-20,0,0,0E-79,0
carbon,1.8493548387096774,7.9648390995280602102729014016201640560789548864679808646651427656101482423668888E-20,0,0,0E-79,0
carbon,1.8508602150537634,8.0258041311329161336939315402809216302675728223928130168780711130372183462546631E-20,0,0,0E-79,0
carbon,1.8523655913978494,8.0868633019922810191796644102678994836381074559937718891844700089673759136775806E-20,0,0,0E-79,0
carbon,1.8538709677419354,8.1480153559848038968070094427847149823180154294500416160979936975103185731580276E-20,0,0,0E-79,0
carbon,1.8553763440860214,8.2092590445255899599508850791089579247895228539958604355172860489564511607330812E-20,0,0,0E-79,0
carbon,1.8568817204301076,8.2705931265280178812732763649328382686292440630364807348010244782122960540032279E-20,0,0,0E-79,0
carbon,1.8583870967741936,8.3320163683657030904986044778733335352991649434643902279029426074059418033264304E-20,0,0,0E-79,0
carbon,1.8598924731182795,8.3935275438347153568263614594774101560522142295458401075301335201603623758538649E-20,0,0,0E-79,0
carbon,1.8613978494623655,8.4551254341158970073508541860731930151695756776033909908143694734893576283660297E-20,0,0,0E-79,0
carbon,1.8629032258064515,8.5168088277373986819346728583820548226441654943980419348417887196645333809832768E-20,0,0,0E-79,0
carbon,1.8644086021505375,8.5785765205373927084343911504154213758364558718816794976409684585320121278599937E-20,0,0,0E-79,0
carbon,1.8659139784946237,8.6404273156269587751450619741296116764962498153231476442606432865909962556238888E-20,0,0,0E-79,0
carbon,1.8674193548387097,8.7023600233531319681586041072560250152638411593687159182244023137048028747836840E-20,0,0,0E-79,0
carbon,1.8689247311827957,8.7643734612621705051451908587900094185111674473713231505402407764377795779054490E-20,0,0,0E-79,0
carbon,1.8704301075268817,8.8264664540629440685789397688975639287448339218162014532519827716547761331304385E-20,0,0,0E-79,0
carbon,1.8719354838709676,8.8886378335905312156828728391675255362181205475509343624176595965186306937136421E-20,0,0,0E-79,0
carbon,1.8734408602150536,8.9508864387699940811178017230168296497938384289775385456118099770221910256378663E-20,0,0,0E-79,0
carbon,1.8749462365591398,9.0132111155802794411863009025324941092874753727941756047562063295245858716859351E-20,0,0,0E-79,0
carbon,1.8764516129032258,9.0756107170183449687606378841590743554788646288633080705340404564040778083705901E-20,0,0,0E-79,0
carbon,1.8779569892473118,9.1380841030634330508991430662977396097928471535759984461073938763264643452140099E-20,0,0,0E-79,0
carbon,1.8794623655913978,9.2006301406415369109255526492500982325095968032470898272394416765509147614145107E-20,0,0,0E-79,0
carbon,1.8809677419354838,9.2632477035899662202144699221730712252564485058632206398310756190295359353241022E-20,0,0,0E-79,0
carbon,1.8824731182795698,9.3259356726221861714664547690245818830710958008228289901347307597639082750367329E-20,0,0,0E-79,0
carbon,1.883978494623656,9.3886929352927593567179172928881390012544309907495420283068906546116666990693190E-20,0,0,0E-79,0
carbon,1.885483870967742,9.4515183859624068050472530492735410588443303009078120585145538843233548064725076E-20,0,0,0E-79,0
carbon,1.886989247311828,9.5144109257633926328100608594341989442305895221220302396252856766503079878192684E-20,0,0,0E-79,0
