material,Z,r,V,p_int,q_int,recon,dissoc
titanium,22,3.0860948191593356,1.3760271891218687965324997492253241150388490378434778606250168105494245161971219E-20,0,0,0E-79,0
titanium,22,3.0889589442815253,1.4222447095139349339023285458315478251898501387242159205326867735510422444399433E-20,0,0,0E-79,0
titanium,22,3.091823069403715,1.4690631323170669394890150642994696834397715234946679111735777170708128281198822E-20,0,0,0E-79,0
titanium,22,3.0946871945259047,1.5164751931368875110413187315183358066453031502783059536570237384165670770238804E-20,0,0,0E-79,0
titanium,22,3.0975513196480944,1.5644736881435105354245788748241304419099604910893058787183736539505824429055300E-20,0,0,0E-79,0
titanium,22,3.100415444770284,1.6130514736195939127849633548343327802296208256480851475982153539946404663211599E-20,0,0,0E-79,0
titanium,22,3.1032795698924733,1.6622014655116171132687378656755164601686590654511164985435388998953749718452815E-20,0,0,0E-79,0
titanium,22,3.106143695014663,1.7119166389843768031424848677262879236617420595259108459313317316346585167586137E-20,0,0,0E-79,0
titanium,22,3.1090078201368527,1.7621900279786089383380740329628797138036100317988572052215197962249209588455318E-20,0,0,0E-79,0
titanium,22,3.1118719452590424,1.8130147247718270172339807352050406705371025153731185957830213775931469322411828E-20,0,0,0E-79,0
titanium,22,3.114736070381232,1.8643838795422600068538704391626826276422402889832600202950871581050318102845176E-20,0,0,0E-79,0
titanium,22,3.117600195503422,1.9162906999359236482616187618274702065263948958387347936904952049775431603456799E-20,0,0,0E-79,0
titanium,22,3.1204643206256115,1.9687284506367332041614997278402024472064593420960867457899714687621483233153285E-20,0,0,0E-79,0
titanium,22,3.123328445747801,2.0216904529397719466453443472024638752131839738643917817537997479196511498944980E-20,0,0,0E-79,0
titanium,22,3.126192570869991,2.0751700843275312116793496097160073523007642410367388724373461372392978377375670E-20,0,0,0E-79,0
titanium,22,3.1290566959921806,2.1291607780491749175560276503075128015200693279106692488104520153178188709158154E-20,0,0,0E-79,0
titanium,22,3.1319208211143703,2.1836560227028877422351023618962291996954561397067859881080958895325086114492969E-20,0,0,0E-79,0
titanium,22,3.1347849462365596,2.2386493618211098024213900409201114739286619705577725266103955319746831453240434E-20,0,0,0E-79,0
titanium,22,3.1376490713587493,2.2941343934588232631459100031080111980603593587458384145309932569789381563870481E-20,0,0,0E-79,0
titanium,22,3.140513196480939,2.3501047697846893670678928540538372140408563193876774797147252000579186576640708E-20,0,0,0E-79,0
titanium,22,3.143377321603128,2.4065541966751719159578518378325006740376758664589304291989256127881916795027658E-20,0,0,0E-79,0
titanium,22,3.146241446725318,2.4634764333115988622510142667395217494865400332656430848507531393863145700488682E-20,0,0,0E-79,0
titanium,22,3.1491055718475076,2.5208652917799425407522976714285009982256617569574704042827027004616439760157549E-20,0,0,0E-79,0
titanium,22,3.1519696969696973,2.5787146366736682942653632548417159912355800840146052732223883570540002247418756E-20,0,0,0E-79,0
titanium,22,3.154833822091887,2.6370183846992754798691594867448727621821765842745678785437941609230026266873376E-20,0,0,0E-79,0
titanium,22,3.1576979472140767,2.6957705042847229196690723655222895139767277985506339822049522061219740958724227E-20,0,0,0E-79,0
titanium,22,3.1605620723362664,2.7549650151906396334718252140386574330066465317144987841270762937220685456225526E-20,0,0,0E-79,0
titanium,22,3.163426197458456,2.8145959881243170949505239223035114821371808072273887970714718747163873235993222E-20,0,0,0E-79,0
titanium,22,3.166290322580646,2.8746575443564803906060349523483664514582980858088615684284198417325948117100225E-20,0,0,0E-79,0
titanium,22,3.1691544477028355,2.9351438553407456121666090711642945183407314509204736871676464432660305877771181E-20,0,0,0E-79,0
titanium,22,3.172018572825025,2.9960491423359015448086547495768308972145341225255873312507123115812876986652749E-20,0,0,0E-79,0
titanium,22,3.1748826979472144,3.0573676760307952759926604256379767455118902441777386211477452782256031038994171E-20,0,0,0E-79,0
titanium,22,3.177746823069404,3.1190937761719665834975398561953690768672420412231552668646847522751330598316070E-20,0,0,0E-79,0
titanium,22,3.180610948191594,3.1812218111939173897171096410185943868461417716006505852575600454792598120648523E-20,0,0,0E-79,0
titanium,22,3.1834750733137835,3.2437461978520180305435775629210974377737835999607301593281781509942544291942579E-20,0,0,0E-79,0
titanium,22,3.186339198435973,3.3066614008581194847658826596981628154688332611612748089198602999573893767250009E-20,0,0,0E-79,0
titanium,22,3.1892033235581625,3.3699619325186813422507545284076723686955492115600512461391963524443200488454848E-20,0,0,0E-79,0
titanium,22,3.192067448680352,3.4336423523755447100765270587262056302334945477686905857364901375973980026994849E-20,0,0,0E-79,0
titanium,22,3.194931573802542,3.4976972668492803280016761603318257825219411522403380706952436072254004749606627E-20,0,0,0E-79,0
titanium,22,3.1977956989247316,3.5621213288850397069097286157608465052197703941261062797120299811379285676128803E-20,0,0,0E-79,0
titanium,22,3.2006598240469213,3.6269092376010502999844212085950303470740331866747809473241936682264982914013379E-20,0,0,0E-79,0
titanium,22,3.203523949169111,3.6920557379395244156540687775025661320614074510651391798733676506518069213038228E-20,0,0,0E-79,0
titanium,22,3.2063880742913007,3.7575556203201319688573115145325329158837410237986709020657915596693879641120393E-20,0,0,0E-79,0
titanium,22,3.2092521994134904,3.8234037202959412149183235324040055053190956884504470289972988108172772546590464E-20,0,0,0E-79,0
titanium,22,3.21211632453568,3.8895949182118278960820410896751846913281076071845079778556695554838699072001801E-20,0,0,0E-79,0
titanium,22,3.2149804496578698,3.9561241388653494838069731565460204318770968680299746592865939896002889252982106E-20,0,0,0E-79,0
titanium,22,3.217844574780059,4.0229863511700069861940473277566989503671777744067102079138277304522736827847521E-20,0,0,0E-79,0
titanium,22,3.2207086999022487,4.0901765678210285105895854987578153833339317610638970477518222760943199144709462E-20,0,0,0E-79,0
titanium,22,3.2235728250244384,4.1576898449634013192555260604918740481821802732904790527755060810894085921260411E-20,0,0,0E-79,0
titanium,22,3.2264369501466277,4.2255212818624081717311951296480678826934907909640835506601997099490244841317111E-20,0,0,0E-79,0
titanium,22,3.2293010752688174,4.2936660205765170173795627301256180477732416985659623636317983883534347169712174E-20,0,0,0E-79,0
titanium,22,3.232165200391007,4.3621192456325350817070821983299312530822106130668241637566353784972618411280829E-20,0,0,0E-79,0
titanium,22,3.2350293255131968,4.4308761837032054669310087985452295508080753968860304483702645026921110132985321E-20,0,0,0E-79,0
titanium,22,3.2378934506353865,4.4999321032870376166312457444640968938151746246075901955600458679587205327520239E-20,0,0,0E-79,0
titanium,22,3.240757575757576,4.5692823143904911365643511433125295889274400338812846888010009828221807404473301E-20,0,0,0E-79,0
titanium,22,3.243621700879766,4.6389221682124399580652288486139168764639681680480782066392492620558830856592110E-20,0,0,0E-79,0
titanium,22,3.2464858260019556,4.7088470568308321617289617946550714544767334835394061135844743961284350051353115E-20,0,0,0E-79,0
titanium,22,3.2493499511241453,4.7790524128917338004021761315359275316087345287838854645896985389924378785483215E-20,0,0,0E-79,0
titanium,22,3.252214076246335,4.8495337093004881927728143130976642559646113484122614277638451100781486627911668E-20,0,0,0E-79,0
titanium,22,3.2550782013685247,4.9202864589151621842929194393147894716841101083583088902564286634471474941212328E-20,0,0,0E-79,0
titanium,22,3.257942326490714,4.9913062142421687227044838558058757339917197241865917755836693420777364906350272E-20,0,0,0E-79,0
titanium,22,3.2608064516129036,5.0625885671341292760080457143262698275184437518014549646117165732222990947977484E-20,0,0,0E-79,0
titanium,22,3.2636705767350933,5.1341291484898243703782856245529689977995545087981971986684595652711965445295378E-20,0,0,0E-79,0
titanium,22,3.266534701857283,5.2059236279563780075181606531702039495943023241138083814242404988057066593865374E-20,0,0,0E-79,0
titanium,22,3.2693988269794723,5.2779677136335518193506124896930086627030006012542635760874279404907272186980175E-20,0,0,0E-79,0
titanium,22,3.272262952101662,5.3502571517802164790132678849874026126922795768010269333926343131713061398005441E-20,0,0,0E-79,0
titanium,22,3.2751270772238517,5.4227877265228394276178287876508539734479922723222639200846463223095538443610998E-20,0,0,0E-79,0
titanium,22,3.2779912023460414,5.4955552595661728269067915617249248038727918191126778360229768769228105275980613E-20,0,0,0E-79,0
titanium,22,3.280855327468231,5.5685556099059736090237195305182249805004794208114379543234197283138657243509272E-20,0,0,0E-79,0
titanium,22,3.2837194525904208,5.6417846735438191588465201150629037361948356230786958095821303416939128845532734E-20,0,0,0E-79,0
titanium,22,3.2865835777126104,5.7152383832039378739764309219520348826842492696587640168829925456598250804456994E-20,0,0,0E-79,0
titanium,22,3.2894477028348,5.7889127080521423449533139468647803775980931812113259636871135811324393530856071E-20,0,0,0E-79,0
titanium,22,3.29231182795699,5.8628036534167461862249046729706331361540372007547689897619967099747334928886712E-20,0,0,0E-79,0
titanium,22,3.2951759530791795,5.9369072605114649172653593629182382558168251232282184237194167219674728648641399E-20,0,0,0E-79,0
titanium,22,3.298040078201369,6.0112196061604239192400281559074183328784911110561417107631152666874718823096828E-20,0,0,0E-79,0
titanium,22,3.3009042033235585,6.0857368025250322921689937145445352689331701858229318142351157540307202436170678E-20,0,0,0E-79,0
titanium,22,3.303768328445748,6.1604549968328892146163694692360563382423625872321779470127575017396046013147481E-20,0,0,0E-79,0
titanium,22,3.306632453567938,6.2353703711086473054156119039965881205028062312353767888996030834758265066193352E-20,0,0,0E-79,0
titanium,22,3.309496578690127,6.3104791419067404550527410142678838519805231372243846375800561644572916997864564E-20,0,0,0E-79,0
titanium,22,3.312360703812317,6.3857775600462506366814112782903953315566207009725346269402620097092535999894210E-20,0,0,0E-79,0
titanium,22,3.3152248289345065,6.4612619103473628711593434207001992609566283781387614473624700816649904016051417E-20,0,0,0E-79,0
titanium,22,3.3180889540566962,6.5369285113700557666948883859857592976528351966251158945418196867313708493902303E-20,0,0,0E-79,0
titanium,22,3.320953079178886,6.6127737151544525854167160336410385999420946249258631397791774232131827504618832E-20,0,0,0E-79,0
titanium,22,3.3238172043010756,6.6887939069631425659330132200845886147534572102388176879960171820729469387101597E-20,0,0,0E-79,0
titanium,22,3.3266813294232653,6.7649855050253703421913844279775936036954333403379437504549933630358072135384653E-20,0,0,0E-79,0
titanium,22,3.329545454545455,6.8413449602830270521710652787222744148741612957562736856940382706678127069404771E-20,0,0,0E-79,0
titanium,22,3.3324095796676447,6.9178687561385176614985794150539867878773605242089502883345849687930307401661508E-20,0,0,0E-79,0
titanium,22,3.3352737047898344,6.9945534082044359154185423912880506165133415247370322096575374732467885458216448E-20,0,0,0E-79,0
titanium,22,3.338137829912024,7.0713954640550499697349108322620340536882322431007452465978021548776785224553212E-20,0,0,0E-79,0
titanium,22,3.341001955034214,7.1483915029796074976827274009031175836150066125210118043764435839437212974172997E-20,0,0,0E-79,0
titanium,22,3.3438660801564035,7.2255381357373535567310874640911129587994049901101338780791292696744819977582460E-20,0,0,0E-79,0
titanium,22,3.346730205278593,7.3028320043144502721900651057241472451162584781786854571369345157450578854189519E-20,0,0,0E-79,0
titanium,22,3.349594330400783,7.3802697816825440284181381553488517663093246706455137859356381515425992858050584E-20,0,0,0E-79,0
titanium,22,3.352458455522972,7.4578481715590638873432318743914876517866786884611788971573929056362899944940598E-20,0,0,0E-79,0
titanium,22,3.355322580645162,7.5355639081694587499437102489534758550232671909361019192699267687894065003691916E-20,0,0,0E-79,0
titanium,22,3.3581867057673516,7.6134137560108221639088527245271615080789698458809121588326823327716548545613685E-20,0,0,0E-79,0
titanium,22,3.361050830889541,7.6913945096175507576642584560604380197888846566297050081652386414748010165628247E-20,0,0,0E-79,0
titanium,22,3.3639149560117305,7.7695029933285258919725279069165370617931942206461943631287098819083758829531019E-20,0,0,0E-79,0
titanium,22,3.36677908113392,7.8477360610560095208249811955769653732000053098004427428916713965510467042368317E-20,0,0,0E-79,0
titanium,22,3.36964320625611,7.9260905960562564019787536247459383704058939879900151231804254260989645047875712E-20,0,0,0E-79,0
titanium,22,3.3725073313782996,8.0045635107017079178601487114389794185348994524305262436567726070546317966807217E-20,0,0,0E-79,0
titanium,22,3.3753714565004893,8.0831517462549691149671743456637504962454016056067748288954032371750533979989740E-20,0,0,0E-79,0
titanium,22,3.378235581622679,8.1618522726442947010972852992927456282367045538312216287616536824637976922713742E-20,0,0,0E-79,0
titanium,22,3.3810997067448687,8.2406620882407776358353520821846754120185396136781564699844782315003036438038116E-20,0,0,0E-79,0
titanium,22,3.3839638318670584,8.3195782196371330797861626210424026778246610401517888198464831906507022916606301E-20,0,0,0E-79,0
titanium,22,3.386827956989248,8.3985977214280881835161201120933259737812310057771701836799645627548660046555345E-20,0,0,0E-79,0
titanium,22,3.389692082111438,8.4777176759923885205831013915852789381466685092530083150432859621627448732584427E-20,0,0,0E-79,0
titanium,22,3.392556207233627,8.5569351932762994211898527245404592604096134012152346894830849052065352750351817E-20,0,0,0E-79,0
titanium,22,3.3954203323558168,8.6362474105788895520164763471608481068724559292532841606326882440577687835491336E-20,0,0,0E-79,0
titanium,22,3.3982844574780064,8.7156514923385686707032949463159504037757885183678945981300896000529155573284879E-20,0,0,0E-79,0
titanium,22,3.401148582600196,8.7951446299214520184250688633426996060942506098444056380288656696229316105054003E-20,0,0,0E-79,0
titanium,22,3.4040127077223854,8.8747240414111089501466631281751320341102342959718479108915722133909132892724127E-20,0,0,0E-79,0
titanium,22,3.406876832844575,8.9543869713999119411933912888100542268547414014677626666732233833168153492664657E-20,0,0,0E-79,0
